BOROUGH CODE,BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE,LATITUDE,LONGITUDE,GROUPED CATEGORY
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,531,8,,A1,82 HARRISON STREET,,10304.0,1.0,0.0,1.0,3100.0,1440.0,1901.0,1,A1,330000,2022-09-29,40.6235427,-74.07720499999998,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,533,2,,A1,100 TOMPKINS STREET,,10304.0,1.0,0.0,1.0,2210.0,1120.0,1899.0,1,A1,430000,2023-01-13,40.623824,-74.0789259,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,533,41,,A1,39 TOMPKINS AVENUE,,10304.0,1.0,0.0,1.0,1673.0,1104.0,1899.0,1,A1,400000,2023-03-09,40.6236128,-74.0788685,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,536,18,,A1,1 GORDON STREET,,10304.0,1.0,0.0,1.0,1971.0,892.0,1899.0,1,A1,300000,2022-12-05,40.6269852,-74.08200049999998,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,540,9,,A1,37 HUDSON STREET,,10304.0,1.0,0.0,1.0,1254.0,912.0,1910.0,1,A1,405000,2022-07-13,40.624750799999994,-74.0820693,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,541,48,,A1,22 HUDSON STREET,,10304.0,1.0,0.0,1.0,2500.0,1341.0,1920.0,1,A1,410000,2022-05-17,40.624720399999994,-74.08143790000001,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,541,48,,A1,22 HUDSON STREET,,10304.0,1.0,0.0,1.0,2500.0,1341.0,1920.0,1,A1,410000,2022-05-17,40.624720399999994,-74.08143790000001,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,542,42,,A1,45 TARGEE STREET,,10304.0,1.0,0.0,1.0,1275.0,896.0,1930.0,1,A1,357000,2023-04-21,40.6260886,-74.0831062,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,544,29,,A1,655 VAN DUZER STREET,,10304.0,1.0,0.0,1.0,4500.0,920.0,1901.0,1,A1,630000,2022-07-28,40.6236475,-74.08488,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,544,40,,A1,639 VAN DUZER STREET,,10304.0,1.0,0.0,1.0,2418.0,992.0,1930.0,1,A1,500000,2022-06-17,40.624156799999994,-74.0843752,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,196,,A5,21 THELMA COURT,,10304.0,1.0,0.0,1.0,784.0,768.0,1990.0,1,A5,310000,2023-03-23,40.6212259,-74.07831390000001,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,556,299,,A1,119 OSGOOD AVENUE,,10304.0,1.0,0.0,1.0,2950.0,1180.0,1915.0,1,A1,218000,2022-09-20,40.618695,-74.08165629999998,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,557,22,,A1,140 PINE PLACE,,10304.0,1.0,0.0,1.0,2500.0,1136.0,1920.0,1,A1,470000,2022-10-18,40.6205449,-74.07913239999998,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,559,18,,A1,231 VANDERBILT AVENUE,,10304.0,1.0,0.0,1.0,2500.0,2046.0,2007.0,1,A1,673000,2022-08-22,40.619221200000005,-74.0792815,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,561,47,,A9,118 WARREN STREET,,10304.0,1.0,0.0,1.0,1900.0,918.0,1969.0,1,A9,523888,2022-07-26,40.6197686,-74.08170770000001,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,79,,A1,125 FULTON STREET,,10304.0,1.0,0.0,1.0,3000.0,954.0,1910.0,1,A1,246750,2022-12-12,40.6211702,-74.082402,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,79,,A1,125 FULTON STREET,,10304.0,1.0,0.0,1.0,3000.0,954.0,1910.0,1,A1,246750,2022-12-12,40.6211702,-74.082402,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,79,,A1,125 FULTON STREET,,10304.0,1.0,0.0,1.0,3000.0,954.0,1910.0,1,A1,522998,2022-08-18,40.6211702,-74.082402,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,562,79,,A1,125 FULTON STREET,,10304.0,1.0,0.0,1.0,3000.0,954.0,1910.0,1,A1,522998,2022-08-18,40.6211702,-74.082402,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,9,,A1,273 TARGEE STREET,,10304.0,1.0,0.0,1.0,2000.0,1104.0,1920.0,1,A1,246707,2023-03-01,40.6202374,-74.0842261,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,9,,A1,273 TARGEE STREET,,10304.0,1.0,0.0,1.0,2000.0,1104.0,1920.0,1,A1,246707,2023-03-01,40.6202374,-74.0842261,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,9,,A1,273 TARGEE STREET,,10304.0,1.0,0.0,1.0,2000.0,1104.0,1920.0,1,A1,316200,2022-08-30,40.6202374,-74.0842261,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,9,,A1,273 TARGEE STREET,,10304.0,1.0,0.0,1.0,2000.0,1104.0,1920.0,1,A1,316200,2022-08-30,40.6202374,-74.0842261,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,563,113,,A1,250 GORDON STREET,,10304.0,1.0,0.0,1.0,3000.0,1164.0,1901.0,1,A1,388000,2022-09-02,40.621249799999994,-74.08345539999998,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,565,59,,A1,192 TARGEE STREET,,10304.0,1.0,0.0,1.0,3780.0,1088.0,1899.0,1,A1,300000,2022-08-30,40.622473600000006,-74.0842376,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,565,76,,A1,226 TARGEE STREET,,10304.0,1.0,0.0,1.0,4560.0,1020.0,1899.0,1,A1,300000,2022-05-25,40.6215386,-74.084467,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,582,40,,A1,15 CATLIN AVENUE,,10304.0,1.0,0.0,1.0,2538.0,1544.0,1915.0,1,A1,415000,2023-03-28,40.63095379999999,-74.0828853,Single-family home
5,STATEN ISLAND,STAPLETON,01 ONE FAMILY DWELLINGS,1,583,18,,A5,23 OCCIDENT AVENUE,,10304.0,1.0,0.0,1.0,3125.0,1575.0,1913.0,1,A5,500000,2022-11-03,40.629855,-74.08426399999998,Single-family home
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,505,39,,B3,209 VAN DUZER STREET,,10301.0,2.0,0.0,2.0,3840.0,2080.0,1899.0,1,B3,600000,2022-11-16,40.632852,-74.0766199,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,512,67,,B2,68 SANDS STREET,,10304.0,2.0,0.0,2.0,2125.0,2046.0,1901.0,1,B2,575000,2022-07-18,40.62937720000001,-74.0777672,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,514,42,,B3,67 BREWSTER STREET,,10304.0,2.0,0.0,2.0,5000.0,1752.0,1899.0,1,B3,322500,2022-10-04,40.631904799999994,-74.07785890000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,516,44,,B2,68 CLINTON STREET,,10304.0,2.0,0.0,2.0,2500.0,1812.0,1901.0,1,B2,850000,2022-11-17,40.6324982,-74.0782261,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,517,58,,B2,279 ST PAULS AVENUE,,10304.0,2.0,0.0,2.0,4284.0,3592.0,1920.0,1,B2,655000,2022-09-27,40.6308703,-74.08034620000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,518,20,,B2,161 WRIGHT STREET,,10304.0,2.0,0.0,2.0,2418.0,1801.0,1915.0,1,B2,340000,2023-01-12,40.6288635,-74.08075889999998,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,518,23,,B2,165 WRIGHT STREET,,10304.0,2.0,0.0,2.0,2268.0,1670.0,1915.0,1,B2,490000,2022-06-21,40.6289661,-74.08088790000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,519,20,,B2,490 VAN DUZER STREET,,10304.0,2.0,0.0,2.0,4375.0,1448.0,1920.0,1,B2,419000,2023-04-04,40.627739,-74.082427,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,524,31,,S2,646 BAY STREET,,10304.0,2.0,1.0,3.0,2216.0,2880.0,1931.0,1,S2,820000,2022-12-16,40.6261665,-74.07556389999998,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,526,77,,B9,22 WRIGHT STREET,,10304.0,2.0,0.0,2.0,1504.0,1540.0,2001.0,1,B9,149000,2022-06-06,40.625786100000006,-74.0777925,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,7,,B3,45 BROWNELL STREET,,10304.0,2.0,0.0,2.0,3600.0,2608.0,1920.0,1,B3,223250,2022-09-20,40.6242882,-74.07515140000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,7,,B3,45 BROWNELL STREET,,10304.0,2.0,0.0,2.0,3600.0,2608.0,1920.0,1,B3,223250,2022-09-20,40.6242882,-74.07515140000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,7,,B3,45 BROWNELL STREET,,10304.0,2.0,0.0,2.0,3600.0,2608.0,1920.0,1,B3,490000,2022-12-13,40.6242882,-74.07515140000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,7,,B3,45 BROWNELL STREET,,10304.0,2.0,0.0,2.0,3600.0,2608.0,1920.0,1,B3,490000,2022-12-13,40.6242882,-74.07515140000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,53,,B2,714 BAY STREET,,10304.0,2.0,0.0,2.0,3424.0,1760.0,1920.0,1,B2,788000,2022-10-12,40.6245782,-74.0747384,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,528,56,,B2,722 BAY STREET,,10304.0,2.0,0.0,2.0,3317.0,2775.0,1920.0,1,B2,660000,2023-02-09,40.624417,-74.0746925,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,529,48,,B2,27 TOMPKINS STREET,,10304.0,2.0,0.0,2.0,3000.0,1467.0,1915.0,1,B2,550000,2022-08-12,40.624767799999994,-74.0768379,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,532,23,,B2,95 TOMPKINS STREET,,10304.0,2.0,0.0,2.0,2375.0,1520.0,1901.0,1,B2,359888,2022-09-14,40.624161,-74.07889140000002,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,536,101,,A1,465 VAN DUZER STREET,,10304.0,1.0,0.0,1.0,3950.0,2462.0,1910.0,1,B2,590000,2023-03-14,40.62723159999999,-74.08148419999998,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,537,6,,B2,14 HYGEIA PLACE,,10304.0,2.0,0.0,2.0,2160.0,2200.0,1910.0,1,B2,499950,2022-11-29,40.62642049999999,-74.0810139,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,537,7,,B2,16 HYGEIA PLACE,,10304.0,2.0,0.0,2.0,2288.0,1776.0,1920.0,1,B2,356000,2022-08-22,40.626452799999996,-74.0811056,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,539,12,,B2,13 GRAY STREET,,10304.0,2.0,0.0,2.0,1900.0,1280.0,1910.0,1,B2,427500,2023-04-11,40.625365,-74.0814697,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,542,16,,B2,70 GORDON STREET,,10304.0,2.0,0.0,2.0,2550.0,2128.0,1930.0,1,B2,550000,2022-05-13,40.6252352,-74.08266929999998,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,10,,B2,305 BROAD STREET,,10304.0,2.0,0.0,2.0,3728.0,1464.0,1920.0,1,B2,400000,2022-05-25,40.6232476,-74.08451290000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,10,,B2,305 BROAD STREET,,10304.0,2.0,0.0,2.0,3728.0,1464.0,1920.0,1,B2,400000,2022-05-25,40.6232476,-74.08451290000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,100,,B3,533 VAN DUZER STREET,,10304.0,2.0,0.0,2.0,2118.0,1100.0,1915.0,1,B3,445000,2022-09-14,40.626826200000004,-74.08354920000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,127,,B2,80 TARGEE STREET,,10304.0,2.0,0.0,2.0,2500.0,1200.0,1920.0,1,B2,404000,2022-09-15,40.6252206,-74.08368690000002,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,127,,B2,80 TARGEE STREET,,10304.0,2.0,0.0,2.0,2500.0,1200.0,1920.0,1,B2,404000,2022-09-15,40.6252206,-74.08368690000002,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,127,,B2,80 TARGEE STREET,,10304.0,2.0,0.0,2.0,2500.0,1200.0,1920.0,1,B2,404000,2022-09-15,40.6252206,-74.08368690000002,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,127,,B2,80 TARGEE STREET,,10304.0,2.0,0.0,2.0,2500.0,1200.0,1920.0,1,B2,485000,2022-08-08,40.6252206,-74.08368690000002,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,127,,B2,80 TARGEE STREET,,10304.0,2.0,0.0,2.0,2500.0,1200.0,1920.0,1,B2,485000,2022-08-08,40.6252206,-74.08368690000002,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,544,127,,B2,80 TARGEE STREET,,10304.0,2.0,0.0,2.0,2500.0,1200.0,1920.0,1,B2,485000,2022-08-08,40.6252206,-74.08368690000002,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,559,38,,B3,48 COURSEN PLACE,,10304.0,2.0,0.0,2.0,3000.0,1336.0,1920.0,1,B3,665000,2022-09-29,40.6198611,-74.07881119999998,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,562,42,,B2,233 GORDON STREET,,10304.0,2.0,0.0,2.0,2533.0,1925.0,1920.0,1,B2,385000,2023-03-09,40.62148639999999,-74.0829986,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,563,87,,S2,198 GORDON STREET,,10304.0,2.0,1.0,3.0,3000.0,1920.0,1920.0,1,S2,555000,2022-12-27,40.622634399999995,-74.0831821,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,565,78,,B1,228 TARGEE STREET,,10304.0,2.0,0.0,2.0,4560.0,1176.0,1985.0,1,B1,481240,2022-06-14,40.6214665,-74.08451,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,565,178,,B1,230 TARGEE ST,,10304.0,2.0,0.0,2.0,2128.0,1372.0,1988.0,1,B1,416000,2023-01-12,40.6213797,-74.08441909999998,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,612,14,,B3,54 TROSSACH ROAD,,10304.0,2.0,0.0,2.0,4200.0,1836.0,1901.0,1,B3,625000,2022-10-06,40.627806899999996,-74.08501770000001,Duplex
5,STATEN ISLAND,STAPLETON,02 TWO FAMILY DWELLINGS,1,612,14,,B3,54 TROSSACH ROAD,,10304.0,2.0,0.0,2.0,4200.0,1836.0,1901.0,1,B3,625000,2022-10-06,40.627806899999996,-74.08501770000001,Duplex
5,STATEN ISLAND,STAPLETON,03 THREE FAMILY DWELLINGS,1,544,158,,C0,140 TARGEE STREET,,10304.0,3.0,0.0,3.0,4256.0,1072.0,1915.0,1,C0,450000,2022-10-05,40.6235908,-74.0839967,Multi-family home
5,STATEN ISLAND,STAPLETON,03 THREE FAMILY DWELLINGS,1,563,90,,C0,204 GORDON STREET,,10304.0,3.0,0.0,3.0,3000.0,2540.0,1920.0,1,C0,850000,2022-12-06,40.6224409,-74.0831821,Multi-family home
5,STATEN ISLAND,STAPLETON,07 RENTALS - WALKUP APARTMENTS,2A,565,73,,C2,220 TARGEE STREET,,10304.0,5.0,0.0,5.0,5320.0,2880.0,1920.0,2,C2,1000000,2022-07-07,40.6217141,-74.0843647,Apartment
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2839,36,,A1,112 NORWOOD AVENUE,,10304.0,1.0,0.0,1.0,6000.0,2394.0,1905.0,1,A1,500000,2022-08-10,40.6200255,-74.07510549999998,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2840,26,,A1,128 TOWNSEND AVENUE,,10304.0,1.0,0.0,1.0,4070.0,1680.0,1901.0,1,A1,1073000,2022-09-13,40.6187936,-74.074876,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2840,53,,A5,72B TOWNSEND AVENUE,,10304.0,1.0,0.0,1.0,1521.0,1200.0,2004.0,1,A5,565000,2022-05-24,40.619799,-74.07345699999998,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2840,145,,A5,16 OPUS COURT,,10304.0,1.0,0.0,1.0,2976.0,1280.0,1997.0,1,A5,605000,2022-07-28,40.6189283,-74.0733927,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2840,260,,A5,25 AMAZON COURT,,10304.0,1.0,0.0,1.0,2450.0,1400.0,1999.0,1,A5,570000,2022-10-14,40.6195232,-74.0732584,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2840,406,,A5,23 MERIVALE LANE,,10304.0,1.0,0.0,1.0,1275.0,1405.0,2002.0,1,A5,221973,2023-03-23,40.620822,-74.07176690000001,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2840,411,,A5,37 MERIVALE LANE,,10304.0,1.0,0.0,1.0,1230.0,1405.0,2002.0,1,A5,550000,2022-05-12,40.620585,-74.071939,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,138,,A2,80 PARK HILL LANE,,10304.0,1.0,0.0,1.0,4000.0,960.0,1958.0,1,A2,610000,2022-11-15,40.616770200000005,-74.07863909999999,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,195,,A2,106 PARK HILL CIRCLE,,10304.0,1.0,0.0,1.0,5580.0,1196.0,1960.0,1,A2,514000,2022-06-21,40.6171313,-74.0784555,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,372,,A1,65 PARK HILL COURT,,10304.0,1.0,0.0,1.0,4050.0,780.0,1945.0,1,A1,350000,2022-09-22,40.6183105,-74.0761151,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,374,,A2,61 PARK HILL COURT,,10304.0,1.0,0.0,1.0,4050.0,780.0,1955.0,1,A2,550000,2022-05-05,40.6184395,-74.0762069,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,376,,A2,57 PARK HILL COURT,,10304.0,1.0,0.0,1.0,4050.0,780.0,1955.0,1,A2,450000,2023-03-28,40.6185412,-74.07631009999999,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,378,,A2,53 PARK HILL COURT,,10304.0,1.0,0.0,1.0,4050.0,780.0,1955.0,1,A2,270000,2023-02-07,40.6186589,-74.07639040000001,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,378,,A2,53 PARK HILL COURT,,10304.0,1.0,0.0,1.0,4050.0,780.0,1955.0,1,A2,270000,2023-02-07,40.6186589,-74.07639040000001,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2867,378,,A2,53 PARK HILL COURT,,10304.0,1.0,0.0,1.0,4050.0,780.0,1955.0,1,A2,270000,2023-02-07,40.6186589,-74.07639040000001,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2868,3,,A1,248 VANDERBILT AVENUE,,10304.0,1.0,0.0,1.0,4050.0,1152.0,1940.0,1,A1,499900,2022-05-27,40.6185522,-74.0795454,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2868,30,,A1,190 VANDERBILT AVENUE,,10304.0,1.0,0.0,1.0,4230.0,1152.0,1940.0,1,A1,316000,2022-09-13,40.6194786,-74.07781299999998,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2869,86,,A5,83 FAIRWAY AVENUE,,10304.0,1.0,0.0,1.0,1350.0,1110.0,2004.0,1,A5,570000,2023-03-01,40.617314,-74.0795454,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2869,94,,A5,195 OSGOOD AVENUE,,10304.0,1.0,0.0,1.0,2016.0,1624.0,1965.0,1,A5,615000,2022-06-01,40.6171625,-74.0799243,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,01 ONE FAMILY DWELLINGS,1,2873,121,,A5,41 BURGUNDY LOOP,,10304.0,1.0,0.0,1.0,4240.0,1778.0,2015.0,1,A5,768000,2022-06-14,40.615835499999996,-74.07592009999998,Single-family home
5,STATEN ISLAND,STAPLETON-CLIFTON,02 TWO FAMILY DWELLINGS,1,2837,1,,B2,100 VANDERBILT AVENUE,,10304.0,2.0,0.0,2.0,5600.0,1844.0,1901.0,1,B2,775000,2022-10-17,40.6207866,-74.07528909999998,Duplex
5,STATEN ISLAND,STAPLETON-CLIFTON,02 TWO FAMILY DWELLINGS,1,2837,40,,B3,53 NORWOOD AVENUE,,10304.0,2.0,0.0,2.0,5200.0,2148.0,1905.0,1,B3,760000,2022-11-04,40.621173,-74.07381199999998,Duplex
5,STATEN ISLAND,STAPLETON-CLIFTON,02 TWO FAMILY DWELLINGS,1,2837,43,,B2,57 NORWOOD AVENUE,,10304.0,2.0,0.0,2.0,6300.0,1130.0,1955.0,1,B2,477000,2022-07-19,40.621063299999996,-74.07395819999998,Duplex
5,STATEN ISLAND,STAPLETON-CLIFTON,02 TWO FAMILY DWELLINGS,1,2838,23,,B2,116 VANDERBILT AVENUE,,10304.0,2.0,0.0,2.0,5000.0,3375.0,1901.0,1,B2,800000,2023-03-31,40.620541700000004,-74.07574799999998,Duplex
5,STATEN ISLAND,STAPLETON-CLIFTON,02 TWO FAMILY DWELLINGS,1,2839,14,,B9,235 TOMPKINS AVENUE,,10304.0,2.0,0.0,2.0,3590.0,2006.0,1999.0,1,B9,658000,2022-07-08,40.6193294,-74.0759315,Duplex
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,603,4,,A2,15 GRAND AVENUE,,10301.0,1.0,0.0,1.0,4000.0,720.0,1960.0,1,A2,675000,2022-06-14,40.6173705,-74.1013074,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,610,72,,A2,52 SUNNYSIDE TERRACE,,10301.0,1.0,0.0,1.0,3800.0,2074.0,1965.0,1,A2,800000,2022-06-24,40.6142355,-74.09965559999998,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,610,421,,A5,190 HIGHLAND AVENUE,,10301.0,1.0,0.0,1.0,4310.0,1440.0,2003.0,1,A5,728000,2022-06-07,40.6153638,-74.097499,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,662,41,,A5,115 CAYUGA AVENUE,,10301.0,1.0,0.0,1.0,2000.0,1248.0,2001.0,1,A5,670000,2022-05-31,40.6115372,-74.1005033,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,665,43,,A5,151 ONTARIO AVENUE,,10301.0,1.0,0.0,1.0,1990.0,1128.0,1987.0,1,A5,570000,2022-12-09,40.6118881,-74.1027757,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,667,32,,A2,163 LITTLE CLOVE ROAD,,10301.0,1.0,0.0,1.0,5780.0,988.0,1955.0,1,A2,500000,2022-11-09,40.6111723,-74.10428990000001,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,667,34,,A5,161 LABAU AVENUE,,10301.0,1.0,0.0,1.0,2000.0,1224.0,2012.0,1,A5,760000,2022-08-29,40.611268,-74.1044301,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,668,17,,A5,156 LABAU AVENUE,,10301.0,1.0,0.0,1.0,2079.0,1500.0,2004.0,1,A5,710000,2023-01-30,40.6112636,-74.10493309999998,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,671,61,,A6,77 RENWICK AVENUE,,10301.0,1.0,0.0,1.0,5200.0,816.0,1945.0,1,A6,446000,2023-01-05,40.6128626,-74.10640049999998,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,673,28,,A2,44 LABAU AVENUE,,10301.0,1.0,0.0,1.0,2343.0,666.0,1920.0,1,A2,350000,2023-03-15,40.613906,-74.10659559999998,Single-family home
5,STATEN ISLAND,SUNNYSIDE,01 ONE FAMILY DWELLINGS,1,679,52,,A2,119 NORTHERN BOULEVARD,,10301.0,1.0,0.0,1.0,5000.0,1661.0,1960.0,1,A2,225000,2022-12-13,40.611953299999996,-74.10846529999998,Single-family home
